Country,Date,Approved_Value,Source
"Bahama Islands, The",2026-08-01,39,Forecast
"Bahama Islands, The",2026-09-01,32,Forecast
"Bahama Islands, The",2026-10-01,35,Forecast
"Bahama Islands, The",2026-11-01,26,Forecast
"Bahama Islands, The",2026-12-01,32,Forecast
Bahrain,2022-01-01,0,Actual
Bahrain,2022-02-01,0,Actual
Bahrain,2022-03-01,0,Actual
Bahrain,2022-04-01,0,Actual
Bahrain,2022-05-01,0,Actual
Bahrain,2022-06-01,0,Actual
Bahrain,2022-07-01,0,Actual
Bahrain,2022-08-01,0,Actual
Bahrain,2022-09-01,0,Actual
Bahrain,2022-10-01,0,Actual
Bahrain,2022-11-01,0,Actual
Bahrain,2022-12-01,0,Actual
Bahrain,2023-01-01,0,Actual
Bahrain,2023-02-01,0,Actual
Bahrain,2023-03-01,0,Actual
Bahrain,2023-04-01,0,Actual
Bahrain,2023-05-01,0,Actual
Bahrain,2023-06-01,0,Actual
Bahrain,2023-07-01,0,Actual
Bahrain,2023-08-01,0,Actual
Bahrain,2023-09-01,0,Actual
Bahrain,2023-10-01,0,Actual
Bahrain,2023-11-01,0,Actual
Bahrain,2023-12-01,0,Actual
Bahrain,2024-01-01,0,Actual
Bahrain,2024-02-01,0,Actual
Bahrain,2024-03-01,0,Actual
Bahrain,2024-04-01,0,Actual
Bahrain,2024-05-01,5,Actual
Bahrain,2024-06-01,0,Actual
Bahrain,2024-07-01,0,Actual
Bahrain,2024-08-01,0,Actual
Bahrain,2024-09-01,0,Actual
Bahrain,2024-10-01,0,Actual
Bahrain,2024-11-01,0,Actual
Bahrain,2024-12-01,0,Actual
Bangladesh,2022-01-01,305,Actual
Bangladesh,2022-02-01,365,Actual
Bangladesh,2022-03-01,350,Actual
Bangladesh,2022-04-01,300,Actual
Bangladesh,2022-05-01,330,Actual
Bangladesh,2022-06-01,435,Actual
Bangladesh,2022-07-01,495,Actual
Bangladesh,2022-08-01,345,Actual
Bangladesh,2022-09-01,390,Actual
Bangladesh,2022-10-01,415,Actual
Bangladesh,2022-11-01,200,Actual
Bangladesh,2022-12-01,130,Actual
Bangladesh,2023-01-01,365,Actual
Bangladesh,2023-02-01,475,Actual
Bangladesh,2023-03-01,535,Actual
Bangladesh,2023-04-01,360,Actual
Bangladesh,2023-05-01,555,Actual
Bangladesh,2023-06-01,460,Actual
Bangladesh,2023-07-01,535,Actual
Bangladesh,2023-08-01,385,Actual
Bangladesh,2023-09-01,290,Actual
Bangladesh,2023-10-01,405,Actual
Bangladesh,2023-11-01,295,Actual
Bangladesh,2023-12-01,365,Actual
Bangladesh,2024-01-01,500,Actual
Bangladesh,2024-02-01,390,Actual
Bangladesh,2024-03-01,280,Actual
Bangladesh,2024-04-01,460,Actual
Bangladesh,2024-05-01,485,Actual
Bangladesh,2024-06-01,420,Actual
Bangladesh,2024-07-01,425,Actual
Bangladesh,2024-08-01,380,Actual
Bangladesh,2024-09-01,315,Actual
Bangladesh,2024-10-01,375,Actual
Bangladesh,2024-11-01,290,Actual
Bangladesh,2024-12-01,210,Actual
Bangladesh,2025-01-01,357,Forecast
Bangladesh,2025-02-01,436,Forecast
Bangladesh,2025-03-01,380,Forecast
Bangladesh,2025-04-01,390,Forecast
Bangladesh,2025-05-01,422,Forecast
Bangladesh,2025-06-01,411,Forecast
Bangladesh,2025-07-01,429,Forecast
Bangladesh,2025-08-01,377,Forecast
Bangladesh,2025-09-01,357,Forecast
Bangladesh,2025-10-01,387,Forecast
Bangladesh,2025-11-01,321,Forecast
Bangladesh,2025-12-01,299,Forecast
Bangladesh,2026-01-01,385,Forecast
Bangladesh,2026-02-01,416,Forecast
Bangladesh,2026-03-01,393,Forecast
Bangladesh,2026-04-01,374,Forecast
Bangladesh,2026-05-01,418,Forecast
Bangladesh,2026-06-01,408,Forecast
Bangladesh,2026-07-01,432,Forecast
Bangladesh,2026-08-01,370,Forecast
Bangladesh,2026-09-01,349,Forecast
Bangladesh,2026-10-01,383,Forecast
Bangladesh,2026-11-01,312,Forecast
Bangladesh,2026-12-01,301,Forecast
Barbados,2022-01-01,15,Actual
Barbados,2022-02-01,20,Actual
Barbados,2022-03-01,20,Actual
Barbados,2022-04-01,20,Actual
Barbados,2022-05-01,10,Actual
Barbados,2022-06-01,20,Actual
Barbados,2022-07-01,15,Actual
Barbados,2022-08-01,25,Actual
Barbados,2022-09-01,20,Actual
Barbados,2022-10-01,10,Actual
Barbados,2022-11-01,5,Actual
Barbados,2022-12-01,10,Actual
Barbados,2023-01-01,35,Actual
Barbados,2023-02-01,30,Actual
Barbados,2023-03-01,30,Actual
Barbados,2023-04-01,20,Actual
Barbados,2023-05-01,20,Actual
Barbados,2023-06-01,25,Actual
Barbados,2023-07-01,25,Actual
Barbados,2023-08-01,30,Actual
Barbados,2023-09-01,15,Actual
Barbados,2023-10-01,15,Actual
Barbados,2023-11-01,10,Actual
Barbados,2023-12-01,10,Actual
Barbados,2024-01-01,35,Actual
Barbados,2024-02-01,25,Actual
Barbados,2024-03-01,15,Actual
Barbados,2024-04-01,20,Actual
Barbados,2024-05-01,25,Actual
Barbados,2024-06-01,10,Actual
Barbados,2024-07-01,25,Actual
Barbados,2024-08-01,20,Actual
Barbados,2024-09-01,15,Actual
Barbados,2024-10-01,15,Actual
Barbados,2024-11-01,20,Actual
Barbados,2024-12-01,15,Actual
Barbados,2025-01-01,27,Forecast
Barbados,2025-02-01,28,Forecast
Barbados,2025-03-01,22,Forecast
Barbados,2025-04-01,23,Forecast
Barbados,2025-05-01,24,Forecast
Barbados,2025-06-01,19,Forecast
Barbados,2025-07-01,25,Forecast
Barbados,2025-08-01,25,Forecast
Barbados,2025-09-01,20,Forecast
Barbados,2025-10-01,18,Forecast
Barbados,2025-11-01,19,Forecast
Barbados,2025-12-01,18,Forecast
Barbados,2026-01-01,31,Forecast
Barbados,2026-02-01,29,Forecast
Barbados,2026-03-01,25,Forecast
Barbados,2026-04-01,25,Forecast
Barbados,2026-05-01,25,Forecast
Barbados,2026-06-01,22,Forecast
Barbados,2026-07-01,27,Forecast
Barbados,2026-08-01,28,Forecast
Barbados,2026-09-01,22,Forecast
Barbados,2026-10-01,20,Forecast
Barbados,2026-11-01,21,Forecast
Barbados,2026-12-01,19,Forecast
Belarus,2022-01-01,20,Actual
Belarus,2022-02-01,15,Actual
Belarus,2022-03-01,20,Actual
Belarus,2022-04-01,0,Actual
Belarus,2022-05-01,5,Actual
Belarus,2022-06-01,10,Actual
Belarus,2022-07-01,0,Actual
Belarus,2022-08-01,20,Actual
Belarus,2022-09-01,15,Actual
Belarus,2022-10-01,15,Actual
Belarus,2022-11-01,10,Actual
Belarus,2022-12-01,5,Actual
Belarus,2023-01-01,35,Actual
Belarus,2023-02-01,20,Actual
Belarus,2023-03-01,10,Actual
Belarus,2023-04-01,15,Actual
Belarus,2023-05-01,25,Actual
Belarus,2023-06-01,25,Actual
Belarus,2023-07-01,20,Actual
Belarus,2023-08-01,15,Actual
Belarus,2023-09-01,10,Actual
Belarus,2023-10-01,20,Actual
Belarus,2023-11-01,0,Actual
Belarus,2023-12-01,20,Actual
Belarus,2024-01-01,30,Actual
Belarus,2024-02-01,20,Actual
Belarus,2024-03-01,20,Actual
Belarus,2024-04-01,45,Actual
Belarus,2024-05-01,25,Actual
Belarus,2024-06-01,30,Actual
Belarus,2024-07-01,20,Actual
Belarus,2024-08-01,25,Actual
Belarus,2024-09-01,20,Actual
Belarus,2024-10-01,25,Actual
Belarus,2024-11-01,15,Actual
Belarus,2024-12-01,15,Actual
Belarus,2025-01-01,29,Forecast
Belarus,2025-02-01,25,Forecast
Belarus,2025-03-01,23,Forecast
Belarus,2025-04-01,26,Forecast
Belarus,2025-05-01,24,Forecast
Belarus,2025-06-01,26,Forecast
Belarus,2025-07-01,22,Forecast
Belarus,2025-08-01,25,Forecast
Belarus,2025-09-01,23,Forecast
Belarus,2025-10-01,25,Forecast
Belarus,2025-11-01,20,Forecast
Belarus,2025-12-01,21,Forecast
Belarus,2026-01-01,33,Forecast
Belarus,2026-02-01,28,Forecast
Belarus,2026-03-01,27,Forecast
Belarus,2026-04-01,28,Forecast
Belarus,2026-05-01,28,Forecast
Belarus,2026-06-01,29,Forecast
Belarus,2026-07-01,25,Forecast
Belarus,2026-08-01,29,Forecast
Belarus,2026-09-01,26,Forecast
Belarus,2026-10-01,29,Forecast
Belarus,2026-11-01,22,Forecast
Belarus,2026-12-01,25,Forecast
Belgium,2022-01-01,45,Actual
Belgium,2022-02-01,35,Actual
Belgium,2022-03-01,40,Actual
Belgium,2022-04-01,45,Actual
Belgium,2022-05-01,50,Actual
Belgium,2022-06-01,60,Actual
Belgium,2022-07-01,65,Actual
Belgium,2022-08-01,65,Actual
Belgium,2022-09-01,65,Actual
Belgium,2022-10-01,30,Actual
Belgium,2022-11-01,50,Actual
Belgium,2022-12-01,55,Actual
Belgium,2023-01-01,65,Actual
Belgium,2023-02-01,75,Actual
Belgium,2023-03-01,60,Actual
Belgium,2023-04-01,30,Actual
Belgium,2023-05-01,30,Actual
Belgium,2023-06-01,35,Actual
Belgium,2023-07-01,35,Actual
Belgium,2023-08-01,70,Actual
Belgium,2023-09-01,65,Actual
Belgium,2023-10-01,35,Actual
Belgium,2023-11-01,10,Actual
Belgium,2023-12-01,40,Actual
Belgium,2024-01-01,35,Actual
Belgium,2024-02-01,30,Actual
Belgium,2024-03-01,35,Actual
Belgium,2024-04-01,30,Actual
Belgium,2024-05-01,40,Actual
Belgium,2024-06-01,35,Actual
Belgium,2024-07-01,55,Actual
Belgium,2024-08-01,70,Actual
Belgium,2024-09-01,40,Actual
Belgium,2024-10-01,25,Actual
Belgium,2024-11-01,60,Actual
Belgium,2024-12-01,40,Actual
Belgium,2025-01-01,37,Forecast
Belgium,2025-02-01,40,Forecast
Belgium,2025-03-01,40,Forecast
Belgium,2025-04-01,36,Forecast
Belgium,2025-05-01,39,Forecast
Belgium,2025-06-01,39,Forecast
Belgium,2025-07-01,45,Forecast
Belgium,2025-08-01,52,Forecast
Belgium,2025-09-01,45,Forecast
Belgium,2025-10-01,32,Forecast
Belgium,2025-11-01,40,Forecast
Belgium,2025-12-01,40,Forecast
Belgium,2026-01-01,39,Forecast
Belgium,2026-02-01,38,Forecast
Belgium,2026-03-01,38,Forecast
Belgium,2026-04-01,33,Forecast
Belgium,2026-05-01,35,Forecast
Belgium,2026-06-01,37,Forecast
Belgium,2026-07-01,41,Forecast
Belgium,2026-08-01,50,Forecast
Belgium,2026-09-01,45,Forecast
Belgium,2026-10-01,31,Forecast
Belgium,2026-11-01,34,Forecast
Belgium,2026-12-01,38,Forecast
Belize,2022-01-01,5,Actual
Belize,2022-02-01,0,Actual
Belize,2022-03-01,5,Actual
Belize,2022-04-01,10,Actual
Belize,2022-05-01,15,Actual
Belize,2022-06-01,0,Actual
Belize,2022-07-01,0,Actual
Belize,2022-08-01,0,Actual
Belize,2022-09-01,0,Actual
Belize,2022-10-01,0,Actual
Belize,2022-11-01,0,Actual
Belize,2022-12-01,0,Actual
Belize,2023-01-01,10,Actual
Belize,2023-02-01,5,Actual
Belize,2023-03-01,0,Actual
Belize,2023-04-01,0,Actual
Belize,2023-05-01,15,Actual
Belize,2023-06-01,5,Actual
Belize,2023-07-01,10,Actual
Belize,2023-08-01,10,Actual
Belize,2023-09-01,0,Actual
Belize,2023-10-01,0,Actual
Belize,2023-11-01,0,Actual
Belize,2023-12-01,10,Actual
Belize,2024-01-01,15,Actual
Belize,2024-02-01,0,Actual
Belize,2024-03-01,0,Actual
Belize,2024-04-01,0,Actual
Belize,2024-05-01,10,Actual
Belize,2024-06-01,5,Actual
Belize,2024-07-01,0,Actual
Belize,2024-08-01,0,Actual
Belize,2024-09-01,0,Actual
Belize,2024-10-01,0,Actual
Belize,2024-11-01,5,Actual
Belize,2024-12-01,10,Actual
Belize,2025-01-01,7,Forecast
Belize,2025-02-01,3,Forecast
Belize,2025-03-01,3,Forecast
Belize,2025-04-01,3,Forecast
Belize,2025-05-01,9,Forecast
Belize,2025-06-01,4,Forecast
Belize,2025-07-01,3,Forecast
Belize,2025-08-01,3,Forecast
Belize,2025-09-01,2,Forecast
Belize,2025-10-01,2,Forecast
Belize,2025-11-01,3,Forecast
Belize,2025-12-01,6,Forecast
Belize,2026-01-01,7,Forecast
Belize,2026-02-01,3,Forecast
Belize,2026-03-01,3,Forecast
Belize,2026-04-01,4,Forecast
Belize,2026-05-01,9,Forecast
Belize,2026-06-01,4,Forecast
Belize,2026-07-01,4,Forecast
Belize,2026-08-01,4,Forecast
Belize,2026-09-01,2,Forecast
Belize,2026-10-01,2,Forecast
Belize,2026-11-01,3,Forecast
Belize,2026-12-01,6,Forecast
Bermuda,2022-01-01,0,Actual
Bermuda,2022-02-01,0,Actual
Bermuda,2022-03-01,0,Actual
Bermuda,2022-04-01,0,Actual
Bermuda,2022-05-01,0,Actual
Bermuda,2022-06-01,0,Actual
Bermuda,2022-07-01,0,Actual
Bermuda,2022-08-01,0,Actual
Bermuda,2022-09-01,0,Actual
Bermuda,2022-10-01,0,Actual
Bermuda,2022-11-01,0,Actual
Bermuda,2022-12-01,0,Actual
Bermuda,2023-01-01,0,Actual
Bermuda,2023-02-01,0,Actual
Bermuda,2023-03-01,0,Actual
Bermuda,2023-04-01,0,Actual
Bermuda,2023-05-01,0,Actual
Bermuda,2023-06-01,0,Actual
Bermuda,2023-07-01,0,Actual
Bermuda,2023-08-01,0,Actual
Bermuda,2023-09-01,0,Actual
Bermuda,2023-10-01,0,Actual
Bermuda,2023-11-01,0,Actual
Bermuda,2023-12-01,0,Actual
Bermuda,2024-01-01,0,Actual
Bermuda,2024-02-01,0,Actual
Bermuda,2024-03-01,0,Actual
Bermuda,2024-04-01,0,Actual
Bermuda,2024-05-01,0,Actual
Bermuda,2024-06-01,0,Actual
Bermuda,2024-07-01,0,Actual
Bermuda,2024-08-01,0,Actual
Bermuda,2024-09-01,0,Actual
Bermuda,2024-10-01,0,Actual
Bermuda,2024-11-01,0,Actual
Bermuda,2024-12-01,0,Actual
Bermuda,2025-01-01,0,Forecast
Bermuda,2025-02-01,0,Forecast
Bermuda,2025-03-01,0,Forecast
Bermuda,2025-04-01,0,Forecast
Bermuda,2025-05-01,0,Forecast
Bermuda,2025-06-01,0,Forecast
Bermuda,2025-07-01,0,Forecast
Bermuda,2025-08-01,0,Forecast
Bermuda,2025-09-01,0,Forecast
Bermuda,2025-10-01,0,Forecast
Bermuda,2025-11-01,0,Forecast
Bermuda,2025-12-01,0,Forecast
Bermuda,2026-01-01,0,Forecast
Bermuda,2026-02-01,0,Forecast
Bermuda,2026-03-01,0,Forecast
Bermuda,2026-04-01,0,Forecast
Bermuda,2026-05-01,0,Forecast
Bermuda,2026-06-01,0,Forecast
Bermuda,2026-07-01,0,Forecast
Bermuda,2026-08-01,0,Forecast
Bermuda,2026-09-01,0,Forecast
Bermuda,2026-10-01,0,Forecast
Bermuda,2026-11-01,0,Forecast
Bermuda,2026-12-01,0,Forecast
Bhutan,2022-01-01,0,Actual
Bhutan,2022-02-01,0,Actual
Bhutan,2022-03-01,0,Actual
Bhutan,2022-04-01,0,Actual
Bhutan,2022-05-01,0,Actual
Bhutan,2022-06-01,0,Actual
Bhutan,2022-07-01,0,Actual
Bhutan,2022-08-01,0,Actual
Bhutan,2022-09-01,0,Actual
Bhutan,2022-10-01,0,Actual
Bhutan,2022-11-01,0,Actual
Bhutan,2022-12-01,0,Actual
Bhutan,2023-01-01,0,Actual
Bhutan,2023-02-01,10,Actual
Bhutan,2023-03-01,10,Actual
Bhutan,2023-04-01,0,Actual
Bhutan,2023-05-01,0,Actual
Bhutan,2023-06-01,5,Actual
Bhutan,2023-07-01,0,Actual
Bhutan,2023-08-01,0,Actual
Bhutan,2023-09-01,0,Actual
Bhutan,2023-10-01,0,Actual
Bhutan,2023-11-01,0,Actual
Bhutan,2023-12-01,0,Actual
Bhutan,2024-01-01,5,Actual
Bhutan,2024-02-01,0,Actual
Bhutan,2024-03-01,0,Actual
Bhutan,2024-04-01,0,Actual
Bhutan,2024-05-01,0,Actual
Bhutan,2024-06-01,0,Actual
Bhutan,2024-07-01,0,Actual
Bhutan,2024-08-01,0,Actual
Bhutan,2024-09-01,0,Actual
Bhutan,2024-10-01,5,Actual
Bhutan,2024-11-01,0,Actual
Bhutan,2024-12-01,0,Actual
Bhutan,2025-01-01,2,Forecast
Bhutan,2025-02-01,4,Forecast
Bhutan,2025-03-01,3,Forecast
Bhutan,2025-04-01,1,Forecast
Bhutan,2025-05-01,1,Forecast
Bhutan,2025-06-01,2,Forecast
Bhutan,2025-07-01,1,Forecast
Bhutan,2025-08-01,1,Forecast
Bhutan,2025-09-01,1,Forecast
Bhutan,2025-10-01,2,Forecast
Bhutan,2025-11-01,1,Forecast
Bhutan,2025-12-01,1,Forecast
Bhutan,2026-01-01,2,Forecast
Bhutan,2026-02-01,4,Forecast
Bhutan,2026-03-01,3,Forecast
Bhutan,2026-04-01,1,Forecast
Bhutan,2026-05-01,1,Forecast
Bhutan,2026-06-01,2,Forecast
Bhutan,2026-07-01,1,Forecast
Bhutan,2026-08-01,2,Forecast
Bhutan,2026-09-01,2,Forecast
Bhutan,2026-10-01,2,Forecast
Bhutan,2026-11-01,2,Forecast
Bhutan,2026-12-01,2,Forecast
Bolivia,2022-01-01,5,Actual
Bolivia,2022-02-01,5,Actual
Bolivia,2022-03-01,20,Actual
Bolivia,2022-04-01,25,Actual
Bolivia,2022-05-01,10,Actual
Bolivia,2022-06-01,10,Actual
Bolivia,2022-07-01,10,Actual
Bolivia,2022-08-01,15,Actual
Bolivia,2022-09-01,10,Actual
Bolivia,2022-10-01,10,Actual
Bolivia,2022-11-01,0,Actual
Bolivia,2022-12-01,0,Actual
Bolivia,2023-01-01,25,Actual
Bolivia,2023-02-01,15,Actual
Bolivia,2023-03-01,5,Actual
Bolivia,2023-04-01,0,Actual
Bolivia,2023-05-01,15,Actual
Bolivia,2023-06-01,5,Actual
Bolivia,2023-07-01,5,Actual
Bolivia,2023-08-01,10,Actual
Bolivia,2023-09-01,20,Actual
Bolivia,2023-10-01,5,Actual
Bolivia,2023-11-01,15,Actual
Bolivia,2023-12-01,5,Actual
Bolivia,2024-01-01,20,Actual
Bolivia,2024-02-01,10,Actual
Bolivia,2024-03-01,10,Actual
Bolivia,2024-04-01,30,Actual
Bolivia,2024-05-01,10,Actual
Bolivia,2024-06-01,25,Actual
Bolivia,2024-07-01,15,Actual
Bolivia,2024-08-01,15,Actual
Bolivia,2024-09-01,5,Actual
Bolivia,2024-10-01,5,Actual
Bolivia,2024-11-01,35,Actual
Bolivia,2024-12-01,25,Actual
Bolivia,2025-01-01,13,Forecast
Bolivia,2025-02-01,13,Forecast
Bolivia,2025-03-01,16,Forecast
Bolivia,2025-04-01,19,Forecast
Bolivia,2025-05-01,15,Forecast
Bolivia,2025-06-01,16,Forecast
Bolivia,2025-07-01,15,Forecast
Bolivia,2025-08-01,16,Forecast
Bolivia,2025-09-01,15,Forecast
Bolivia,2025-10-01,14,Forecast
Bolivia,2025-11-01,16,Forecast
Bolivia,2025-12-01,15,Forecast
Bolivia,2026-01-01,18,Forecast
Bolivia,2026-02-01,15,Forecast
Bolivia,2026-03-01,17,Forecast
Bolivia,2026-04-01,18,Forecast
Bolivia,2026-05-01,17,Forecast
Bolivia,2026-06-01,17,Forecast
Bolivia,2026-07-01,15,Forecast
Bolivia,2026-08-01,17,Forecast
Bolivia,2026-09-01,18,Forecast
Bolivia,2026-10-01,14,Forecast
Bolivia,2026-11-01,18,Forecast
Bolivia,2026-12-01,15,Forecast
"Botswana, Republic of",2022-01-01,0,Actual
"Botswana, Republic of",2022-02-01,0,Actual
"Botswana, Republic of",2022-03-01,5,Actual
"Botswana, Republic of",2022-04-01,0,Actual
"Botswana, Republic of",2022-05-01,0,Actual
"Botswana, Republic of",2022-06-01,0,Actual
"Botswana, Republic of",2022-07-01,10,Actual
"Botswana, Republic of",2022-08-01,0,Actual
"Botswana, Republic of",2022-09-01,5,Actual
"Botswana, Republic of",2022-10-01,0,Actual
"Botswana, Republic of",2022-11-01,0,Actual
"Botswana, Republic of",2022-12-01,0,Actual
"Botswana, Republic of",2023-01-01,5,Actual
"Botswana, Republic of",2023-02-01,15,Actual
"Botswana, Republic of",2023-03-01,0,Actual
"Botswana, Republic of",2023-04-01,0,Actual
"Botswana, Republic of",2023-05-01,0,Actual
"Botswana, Republic of",2023-06-01,0,Actual
"Botswana, Republic of",2023-07-01,10,Actual
"Botswana, Republic of",2023-08-01,0,Actual
"Botswana, Republic of",2023-09-01,0,Actual
"Botswana, Republic of",2023-10-01,0,Actual
"Botswana, Republic of",2023-11-01,0,Actual
"Botswana, Republic of",2023-12-01,0,Actual
"Botswana, Republic of",2024-01-01,0,Actual
"Botswana, Republic of",2024-02-01,0,Actual
"Botswana, Republic of",2024-03-01,0,Actual
"Botswana, Republic of",2024-04-01,0,Actual
"Botswana, Republic of",2024-05-01,0,Actual
"Botswana, Republic of",2024-06-01,0,Actual
"Botswana, Republic of",2024-07-01,0,Actual
"Botswana, Republic of",2024-08-01,0,Actual
"Botswana, Republic of",2024-09-01,0,Actual
"Botswana, Republic of",2024-10-01,0,Actual
"Botswana, Republic of",2024-11-01,0,Actual
"Botswana, Republic of",2024-12-01,0,Actual
"Botswana, Republic of",2025-01-01,0,Forecast
"Botswana, Republic of",2025-02-01,2,Forecast
"Botswana, Republic of",2025-03-01,1,Forecast
"Botswana, Republic of",2025-04-01,0,Forecast
"Botswana, Republic of",2025-05-01,0,Forecast
"Botswana, Republic of",2025-06-01,0,Forecast
"Botswana, Republic of",2025-07-01,3,Forecast
"Botswana, Republic of",2025-08-01,0,Forecast
"Botswana, Republic of",2025-09-01,1,Forecast
"Botswana, Republic of",2025-10-01,0,Forecast
"Botswana, Republic of",2025-11-01,0,Forecast
"Botswana, Republic of",2025-12-01,0,Forecast
"Botswana, Republic of",2026-01-01,0,Forecast
"Botswana, Republic of",2026-02-01,1,Forecast
"Botswana, Republic of",2026-03-01,0,Forecast
"Botswana, Republic of",2026-04-01,0,Forecast
"Botswana, Republic of",2026-05-01,0,Forecast
"Botswana, Republic of",2026-06-01,0,Forecast
"Botswana, Republic of",2026-07-01,3,Forecast
"Botswana, Republic of",2026-08-01,0,Forecast
"Botswana, Republic of",2026-09-01,0,Forecast
"Botswana, Republic of",2026-10-01,0,Forecast
"Botswana, Republic of",2026-11-01,0,Forecast
"Botswana, Republic of",2026-12-01,0,Forecast
Brazil,2022-01-01,910,Actual
Brazil,2022-02-01,860,Actual
Brazil,2022-03-01,845,Actual
Brazil,2022-04-01,730,Actual
Brazil,2022-05-01,775,Actual
Brazil,2022-06-01,700,Actual
Brazil,2022-07-01,580,Actual
Brazil,2022-08-01,565,Actual
Brazil,2022-09-01,610,Actual
Brazil,2022-10-01,300,Actual
Brazil,2022-11-01,255,Actual
Brazil,2022-12-01,210,Actual
Brazil,2023-01-01,1250,Actual
Brazil,2023-02-01,1060,Actual
Brazil,2023-03-01,750,Actual
Brazil,2023-04-01,350,Actual
Brazil,2023-05-01,630,Actual
Brazil,2023-06-01,580,Actual
Brazil,2023-07-01,675,Actual
Brazil,2023-08-01,665,Actual
Brazil,2023-09-01,285,Actual
Brazil,2023-10-01,320,Actual
Brazil,2023-11-01,250,Actual
Brazil,2023-12-01,415,Actual
Brazil,2024-01-01,810,Actual
Brazil,2024-02-01,560,Actual
Brazil,2024-03-01,460,Actual
Brazil,2024-04-01,675,Actual
Brazil,2024-05-01,550,Actual
Brazil,2024-06-01,475,Actual
Brazil,2024-07-01,580,Actual
Brazil,2024-08-01,535,Actual
Brazil,2024-09-01,305,Actual
Brazil,2024-10-01,285,Actual
Brazil,2024-11-01,445,Actual
Brazil,2024-12-01,305,Actual
Brazil,2025-01-01,702,Forecast
Brazil,2025-02-01,676,Forecast
Brazil,2025-03-01,538,Forecast
Brazil,2025-04-01,550,Forecast
Brazil,2025-05-01,548,Forecast
Brazil,2025-06-01,503,Forecast
Brazil,2025-07-01,535,Forecast
Brazil,2025-08-01,518,Forecast
Brazil,2025-09-01,405,Forecast
Brazil,2025-10-01,346,Forecast
Brazil,2025-11-01,371,Forecast
Brazil,2025-12-01,349,Forecast
Brazil,2026-01-01,709,Forecast
Brazil,2026-02-01,636,Forecast
Brazil,2026-03-01,541,Forecast
Brazil,2026-04-01,489,Forecast
Brazil,2026-05-01,525,Forecast
Brazil,2026-06-01,487,Forecast
Brazil,2026-07-01,508,Forecast
Brazil,2026-08-01,498,Forecast
Brazil,2026-09-01,395,Forecast
Brazil,2026-10-01,337,Forecast
Brazil,2026-11-01,334,Forecast
Brazil,2026-12-01,344,Forecast
Brunei,2022-01-01,0,Actual
Brunei,2022-02-01,0,Actual
Brunei,2022-03-01,0,Actual
Brunei,2022-04-01,0,Actual
Brunei,2022-05-01,0,Actual
Brunei,2022-06-01,0,Actual
Brunei,2022-07-01,0,Actual
Brunei,2022-08-01,0,Actual
